"ID","event_type","event_item","answer","event_comp","item_id","mean_event_item","sd_event_item"
2365,"implau","Eine zufällig ausgewählte Person in Deutschland geht NICHT mehr als drei Stunden täglich.",20,"neg",9,24.5263157894737,23.6171454463218
2365,"implau","Eine zufällig ausgewählte Person in Deutschland hat mehr als fünf Geschwister.",10,"pos",7,7.02631578947368,5.82393403820524
2365,"implau","Eine zufällig ausgewählte Person in Deutschland liest täglich Zeitschriften.",70,"pos",11,32.1578947368421,25.2410287148368
2364,"implau","In einem zufällig ausgewählten Haushalt in Deutschland gibt es KEINE Klimaanlage.",10,"neg",38,13.21875,9.24133203288008
2364,"implau","In einem zufällig ausgewählten Jahr wird die Höchsttemperatur in Deutschland NICHT 42°C oder mehr erreichen.",90,"neg",30,18.0625,26.4354814107736
2364,"implau","Ein zufällig ausgewählten Niederschlagsereignis wird in Deutschland zu Überschwemmungen führen.",30,"pos",31,12.34375,18.5204496827591
2364,"implau","Eine zufällig ausgewählte Person in Deutschland spielt NICHT täglich Basketball.",30,"neg",40,10.46875,18.0964875847007
2364,"implau","Ein zufällig ausgewähltes deutsches 12-jähriges Kind weiß NICHT, wie man strickt.",25,"neg",34,10.9375,12.4691554930427
2364,"implau","Ein zufällig ausgewähltes Haus in Deutschland hat NICHT mehr als 4 Stockwerke.",60,"neg",36,23.59375,20.5219935128616
2364,"implau","Eine zufällig ausgewählte Person in Deutschland wird im Lauf ihres Lebens an Malaria erkranken.",18,"pos",39,6,9.08738934795304
2364,"implau","Ein zufällig ausgewählter Zug in Deutschland wird durch die Belgien fahren.",15,"pos",35,7.34375,11.2840434728325
2364,"implau","Eine zufällig ausgewählte Person in Deutschland spielt NICHT professionell Golf.",20,"neg",32,4.125,7.82366138194611
2364,"implau","Eine zufällig ausgewählte Person in Deutschland kann in mehr als vier Sprachen sprechen.",20,"pos",33,8.1875,9.76312185661414
2364,"implau","Eine zufällig ausgewählte Person in Deutschland lebt im Saarland.",18,"pos",37,8.53125,5.95133151271155
2364,"implau","In einem zufällig ausgewählten Jahr wird es in Deutschland im Juni schneien.",14,"pos",29,2.59375,5.71844426734314
2364,"implau","Eine zufällig ausgewählte Person in Deutschland spielt täglich Basketball.",10,"pos",40,9.0625,18.5922937556605
2364,"implau","In einem zufällig ausgewählten Jahr wird die Höchsttemperatur in Deutschland 42°C oder mehr erreichen.",20,"pos",30,20.90625,25.6406423539384
2364,"implau","Ein zufällig ausgewähltes Haus in Deutschland hat mehr als 4 Stockwerke.",70,"pos",36,19.9375,17.5828683116412
2364,"implau","Eine zufällig ausgewählte Person in Deutschland spielt professionell Golf.",5,"pos",32,4.09375,7.47192325286965
2364,"implau","Ein zufällig ausgewählten Niederschlagsereignis wird in Deutschland NICHT zu Überschwemmungen führen.",40,"neg",31,9.40625,12.926240815214
2364,"implau","Ein zufällig ausgewähltes deutsches 12-jähriges Kind weiß, wie man strickt.",10,"pos",34,9.46875,11.5618515511281
2364,"implau","In einem zufällig ausgewählten Jahr wird es in Deutschland im Juni NICHT schneien.",20,"neg",29,2.125,4.47033231066125
2364,"implau","Eine zufällig ausgewählte Person in Deutschland kann NICHT in mehr als vier Sprachen sprechen.",20,"neg",33,6.9375,8.36250271228077
2364,"implau","Eine zufällig ausgewählte Person in Deutschland lebt NICHT im Saarland.",20,"neg",37,9.875,6.72381420172768
2364,"implau","In einem zufällig ausgewählten Haushalt in Deutschland befindet sich eine Klimaanlage.",20,"pos",38,14.65625,10.1714634814681
2364,"implau","Ein zufällig ausgewählter Zug in Deutschland wird NICHT durch die Belgien fahren.",15,"neg",35,6.96875,9.6435984951409
2364,"implau","Eine zufällig ausgewählte Person in Deutschland wird im Lauf ihres Lebens NICHT an Malaria erkranken.",20,"neg",39,6.46875,10.5615992648963
2363,"implau","Eine zufällig ausgewählte Person in Deutschland ist NICHT in Berlin geboren.",10,"neg",27,9.11904761904762,6.6008217557616
2363,"implau","In einem zufällig ausgewählten Jahr wird der Rhein in Deutschland im Winter zugefroren sein.",2,"pos",15,18.4047619047619,24.9878600024673
2363,"implau","In einem zufällig ausgewählten Jahr wird die Höchsttemperatur in Deutschland 40°C oder mehr erreichen.",5,"pos",17,36.3571428571429,32.8966018176624
2363,"implau","Eine zufällig ausgewählte Person in Deutschland spielt KEINE Harfe.",2,"neg",21,8.54761904761905,19.9562966173738
2363,"implau","In einem zufällig ausgewählten Jahr wird es in Deutschland tödliche Tornados geben.",1,"pos",16,9.30952380952381,17.7165873706082
2363,"implau","Ein zufällig ausgewählter Haushalt in Deutschland besitzt ein Hallenbad.",2,"pos",20,8.11904761904762,21.9069009963977
2363,"implau","Eine zufällig ausgewählte Person in Deutschland hat letztes Jahr KEIN Geld an eine Wohltätigkeitsorganisation gespendet.",3,"neg",14,30.7142857142857,20.7544126536817
2363,"implau","Eine zufällig ausgewählte Person in Deutschland liest im Alltag regelmäßig gedruckte Zeitungen.",10,"pos",28,28.8571428571429,20.8801124057476
2363,"implau","Eine zufällig ausgewählte Person in Deutschland wird beim durch eine Stadt laufen KEINE Bibel mit sich tragen.",1,"neg",25,2.66666666666667,3.35440494280658
2363,"implau","An einem zufällig ausgewählten Tag wird die Sonnenscheindauer für ganz Deutschland über 12 Stunden liegen.",1,"pos",18,24.9761904761905,21.0799732670239
2363,"implau","In einem zufällig ausgewählten Jahr wird es KEINE Erdbeben in Deutschland geben.",1,"neg",26,30.4137931034483,36.7864837805061
2363,"implau","Eine zufällig ausgewählte Person in Deutschland hat NICHT mehr als vier Geschwister.",5,"neg",24,15.5714285714286,22.365198201499
2363,"implau","In einem zufällig ausgewählten Supermarkt in Deutschland wird man KEINE Berühmtheit treffen.",1,"neg",22,5.78571428571429,13.3572593111993
2363,"implau","Ein zufällig ausgewähltes Gebäude in Deutschland hat NICHT mehr als 25 Stockwerke.",0,"neg",23,12.9047619047619,21.2726889189958
2363,"implau","Ein zufällig ausgewähltes deutsches 10-jähriges Kind lernt in der Schule das Programmieren von Computern.",1,"pos",19,19.0714285714286,22.66553508824
2363,"implau","In einem zufällig ausgewählten Supermarkt in Deutschland wird man eine Berühmtheit treffen.",1,"pos",22,6.04761904761905,14.0711647392683
2363,"implau","Eine zufällig ausgewählte Person in Deutschland liest im Alltag NICHT regelmäßig gedruckte Zeitungen.",10,"neg",28,27.5952380952381,16.862513662414
2363,"implau","In einem zufällig ausgewählten Jahr wird die Höchsttemperatur in Deutschland NICHT 40°C oder mehr erreichen.",40,"neg",17,39.8809523809524,34.734675428448
2363,"implau","In einem zufällig ausgewählten Jahr wird es Erdbeben in Deutschland geben.",2,"pos",26,25.7586206896552,34.3467155998064
2363,"implau","Eine zufällig ausgewählte Person in Deutschland hat letztes Jahr Geld an eine Wohltätigkeitsorganisation gespendet.",3,"pos",14,32.2142857142857,23.2227135599419
2363,"implau","Ein zufällig ausgewähltes Gebäude in Deutschland hat mehr als 25 Stockwerke.",1,"pos",23,8.16666666666667,11.0429685534074
2363,"implau","In einem zufällig ausgewählten Jahr wird der Rhein in Deutschland im Winter NICHT zugefroren sein.",1,"neg",15,22.6190476190476,27.4448025920164
2363,"implau","Ein zufällig ausgewähltes deutsches 10-jähriges Kind lernt in der Schule KEIN Programmieren von Computern.",1,"neg",19,24.6190476190476,27.2897303840969
2363,"implau","Ein zufällig ausgewählter Haushalt in Deutschland besitzt KEIN Hallenbad.",2,"neg",20,7.61904761904762,20.2423757173066
2363,"implau","Eine zufällig ausgewählte Person in Deutschland ist in Berlin geboren.",5,"pos",27,8.78571428571429,6.56128970920227
2363,"implau","Eine zufällig ausgewählte Person in Deutschland wird beim durch eine Stadt laufen eine Bibel mit sich tragen.",1,"pos",25,2.61904761904762,2.88775700748219
2363,"implau","Eine zufällig ausgewählte Person in Deutschland spielt Harfe.",1,"pos",21,4.26190476190476,6.80050042566641
2363,"implau","An einem zufällig ausgewählten Tag wird die Sonnenscheindauer für ganz Deutschland NICHT über 12 Stunden liegen.",97,"neg",18,37.0476190476191,28.7952844894254
2363,"implau","Eine zufällig ausgewählte Person in Deutschland hat mehr als vier Geschwister.",2,"pos",24,8.04761904761905,6.90688020692404
2363,"implau","In einem zufällig ausgewählten Jahr wird es in Deutschland KEINE tödlichen Tornados geben.",1,"neg",16,11.0714285714286,18.0492454502686
2362,"implau","Eine zufällig ausgewählte Person in Deutschland spielt NICHT täglich Basketball.",1,"neg",40,10.46875,18.0964875847007
2362,"implau","Eine zufällig ausgewählte Person in Deutschland wird im Lauf ihres Lebens an Malaria erkranken.",4,"pos",39,6,9.08738934795304
2362,"implau","Eine zufällig ausgewählte Person in Deutschland spielt NICHT professionell Golf.",1,"neg",32,4.125,7.82366138194611
2362,"implau","Ein zufällig ausgewählter Zug in Deutschland wird durch die Belgien fahren.",1,"pos",35,7.34375,11.2840434728325
2362,"implau","In einem zufällig ausgewählten Jahr wird die Höchsttemperatur in Deutschland NICHT 42°C oder mehr erreichen.",88,"neg",30,18.0625,26.4354814107736
2362,"implau","Ein zufällig ausgewähltes deutsches 12-jähriges Kind weiß NICHT, wie man strickt.",18,"neg",34,10.9375,12.4691554930427
2362,"implau","Ein zufällig ausgewähltes Haus in Deutschland hat NICHT mehr als 4 Stockwerke.",21,"neg",36,23.59375,20.5219935128616
2362,"implau","In einem zufällig ausgewählten Haushalt in Deutschland gibt es KEINE Klimaanlage.",4,"neg",38,13.21875,9.24133203288008
2362,"implau","Eine zufällig ausgewählte Person in Deutschland lebt im Saarland.",7,"pos",37,8.53125,5.95133151271155
2362,"implau","Ein zufällig ausgewählten Niederschlagsereignis wird in Deutschland zu Überschwemmungen führen.",43,"pos",31,12.34375,18.5204496827591
2362,"implau","In einem zufällig ausgewählten Jahr wird es in Deutschland im Juni schneien.",0,"pos",29,2.59375,5.71844426734314
2362,"implau","Eine zufällig ausgewählte Person in Deutschland kann in mehr als vier Sprachen sprechen.",5,"pos",33,8.1875,9.76312185661414
2362,"implau","Ein zufällig ausgewähltes Haus in Deutschland hat mehr als 4 Stockwerke.",45,"pos",36,19.9375,17.5828683116412
2362,"implau","In einem zufällig ausgewählten Jahr wird die Höchsttemperatur in Deutschland 42°C oder mehr erreichen.",70,"pos",30,20.90625,25.6406423539384
2362,"implau","Eine zufällig ausgewählte Person in Deutschland kann NICHT in mehr als vier Sprachen sprechen.",16,"neg",33,6.9375,8.36250271228077
2362,"implau","Eine zufällig ausgewählte Person in Deutschland lebt NICHT im Saarland.",11,"neg",37,9.875,6.72381420172768
2362,"implau","In einem zufällig ausgewählten Jahr wird es in Deutschland im Juni NICHT schneien.",0,"neg",29,2.125,4.47033231066125
2362,"implau","Ein zufällig ausgewählter Zug in Deutschland wird NICHT durch die Belgien fahren.",1,"neg",35,6.96875,9.6435984951409
2362,"implau","Ein zufällig ausgewählten Niederschlagsereignis wird in Deutschland NICHT zu Überschwemmungen führen.",28,"neg",31,9.40625,12.926240815214
2362,"implau","Eine zufällig ausgewählte Person in Deutschland spielt professionell Golf.",1,"pos",32,4.09375,7.47192325286965
2362,"implau","Ein zufällig ausgewähltes deutsches 12-jähriges Kind weiß, wie man strickt.",14,"pos",34,9.46875,11.5618515511281
2362,"implau","Eine zufällig ausgewählte Person in Deutschland wird im Lauf ihres Lebens NICHT an Malaria erkranken.",2,"neg",39,6.46875,10.5615992648963
2362,"implau","Eine zufällig ausgewählte Person in Deutschland spielt täglich Basketball.",2,"pos",40,9.0625,18.5922937556605
2362,"implau","In einem zufällig ausgewählten Haushalt in Deutschland befindet sich eine Klimaanlage.",4,"pos",38,14.65625,10.1714634814681
2361,"implau","Eine zufällig ausgewählte Person in Deutschland liest NICHT täglich die Zeitung.",55,"neg",10,32.8072289156626,16.4037903348402
2361,"implau","Eine zufällig ausgewählte Person in Deutschland spielt professionell Schach.",39,"pos",43,6.62222222222222,16.0316290910541
2361,"implau","Ein zufällig ausgewähltes Geschäft in Deutschland wird sonntags NICHT geöffnet sein.",19,"neg",48,11.5555555555556,11.2745803299352
2361,"implau","Ein zufällig ausgewählter Pendler fährt NICHT mit dem Motorrad zur Arbeit.",10,"neg",46,14.2888888888889,17.1816792255618
2361,"implau","Eine zufällig ausgewählte Person in Deutschland spielt Banjo.",15,"pos",47,6.35555555555556,11.9851338892577
2361,"implau","Ein zufällig ausgewähltes deutsches 12-jähriges Kind lernt in der Schule KEIN Programmieren von Computern.",8,"neg",44,32,29.861802904836
2361,"implau","In einem zufällig ausgewählten Jahr wird es Erdbeben in Deutschland geben.",0,"pos",26,25.7586206896552,34.3467155998064
2361,"implau","Eine zufällig ausgewählte Person in Deutschland isst täglich NICHT mehr als acht Gemüsesorten.",12,"neg",50,9.68888888888889,15.1669830136838
2361,"implau","Eine zufällig ausgewählte Person in Deutschland arbeitet sonntags.",58,"pos",45,23.5555555555556,21.9333241226839
2361,"implau","Ein zufällig ausgewähltes Gebäude in Deutschland hat mehr als 20 Stockwerke.",33,"pos",49,10.4444444444444,16.4103010270372
2361,"implau","In einem zufällig ausgewählten Jahr wird es in Deutschland Tornados geben.",0,"pos",41,11.9555555555556,17.6364235133837
2361,"implau","In einem zufällig ausgewählten Jahr wird es an Heiligabend in Berlin NICHT schneien.",13,"neg",42,30.2222222222222,18.7578939611723
2361,"implau","Eine zufällig ausgewählte Person in Deutschland isst täglich mehr als acht Gemüsesorten.",0,"pos",50,7.46666666666667,7.73892170078681
2361,"implau","Ein zufällig ausgewähltes Gebäude in Deutschland hat NICHT mehr als 20 Stockwerke.",34,"neg",49,13.6,19.9731638136594
2361,"implau","Eine zufällig ausgewählte Person in Deutschland arbeitet NICHT sonntags.",28,"neg",45,19.9555555555556,20.1877050291368
2361,"implau","Ein zufällig ausgewählter Pendler fährt mit dem Motorrad zur Arbeit.",38,"pos",46,13.4444444444444,16.747531101025
2361,"implau","Ein zufällig ausgewähltes Geschäft in Deutschland wird sonntags geöffnet sein.",10,"pos",48,13.3111111111111,11.5990246890579
2361,"implau","Ein zufällig ausgewähltes deutsches 12-jähriges Kind lernt in der Schule das Programmieren von Computern.",12,"pos",44,30.6666666666667,27.8796113185376
2361,"implau","In einem zufällig ausgewählten Jahr wird es KEINE Erdbeben in Deutschland geben.",0,"neg",26,30.4137931034483,36.7864837805061
2361,"implau","Eine zufällig ausgewählte Person in Deutschland spielt KEIN Banjo.",17,"neg",47,9.97777777777778,19.8454126699448
2361,"implau","Eine zufällig ausgewählte Person in Deutschland liest täglich die Zeitung.",89,"pos",10,38.1204819277108,22.0002203926663
2361,"implau","Eine zufällig ausgewählte Person in Deutschland spielt NICHT professionell Schach.",3,"neg",43,6.28888888888889,15.4237453036517
2361,"implau","In einem zufällig ausgewählten Jahr wird es an Heiligabend in Berlin schneien.",1,"pos",42,32.2,23.3905575354283
2361,"implau","In einem zufälligen Jahr wird es in Deutschland KEINE Tornados geben.",0,"neg",41,13.5777777777778,20.7676418857546
2358,"implau","Eine zufällig ausgewählte Person in Deutschland liest NICHT täglich Zeitschriften.",40,"neg",11,30.7894736842105,20.388335158279
2358,"implau","An einem zufällig ausgewählten Tag im Jahr wird die Sonnenscheindauer für ganz Deutschland NICHT bei über 7 Stunden liegen.",20,"neg",13,34.7368421052632,24.5331372268328
2358,"implau","In einem zufällig ausgewählten Jahr wird es in Deutschland im Mai NICHT schneien.",10,"neg",1,18.6578947368421,18.4921843473011
2358,"implau","Eine zufällig ausgewählte Person in Deutschland liest täglich die Zeitung.",40,"pos",10,38.1204819277108,22.0002203926663
2358,"implau","Ein zufällig ausgewähltes deutsches Grundschulkind hat ein bisschen Erfahrung mit dem Programmieren von Computern.",5,"pos",4,8,12.8146875192576
2358,"implau","Eine zufällig ausgewählte Person in Deutschland geht mehr als drei Stunden täglich.",10,"pos",9,18.0526315789474,14.8995689551673
2358,"implau","Eine zufällig ausgewählte Person in Deutschland kann in mehr als drei Sprachen sprechen.",10,"pos",3,15.3684210526316,12.9477558373383
2358,"implau","Ein zufällig ausgewähltes Haus in Deutschland hat mehr als 5 Stockwerke.",20,"pos",6,16.9473684210526,13.732871136233
2358,"implau","Eine zufällig ausgewählte Person in Deutschland hat NICHT mehr als fünf Geschwister.",20,"neg",7,6.94736842105263,5.69469819061722
2358,"implau","Eine zufällig ausgewählte Person in Deutschland spielt NICHT täglich Volleyball.",1,"neg",12,6.44736842105263,7.92088368132179
2358,"implau","Ein zufällig ausgewählter deutscher Haushalt besitzt KEINE Sauna.",20,"neg",5,7.89473684210526,8.58279068105603
2358,"implau","An einem zufällig ausgewählten Tag wird die Sonnenscheindauer für ganz Deutschland  unter 2 Stunden liegen.",35,"pos",2,23.9736842105263,23.8355705595142
2358,"implau","Eine zufällig ausgewählte Person in Deutschland wohnt  NICHT in Mecklenburg-Vorpommern.",20,"neg",8,13.5263157894737,15.7063196819508
2358,"implau","Eine zufällig ausgewählte Person in Deutschland wohnt in Mecklenburg-Vorpommern.",20,"pos",8,9.92105263157895,8.30298409055237
2358,"implau","Eine zufällig ausgewählte Person in Deutschland liest täglich Zeitschriften.",25,"pos",11,32.1578947368421,25.2410287148368
2358,"implau","An einem zufällig ausgewählten Tag wird die Sonnenscheindauer für ganz Deutschland NICHT unter 2 Stunden liegen.",70,"neg",2,34.2105263157895,28.8576730109584
2358,"implau","Ein zufällig ausgewähltes deutsches Grundschulkind hat KEINE Erfahrung mit dem Programmieren von Computern.",5,"neg",4,8.05263157894737,13.0714199655069
2358,"implau","Eine zufällig ausgewählte Person in Deutschland hat mehr als fünf Geschwister.",10,"pos",7,7.02631578947368,5.82393403820524
2358,"implau","Eine zufällig ausgewählte Person in Deutschland kann NICHT in mehr als drei Sprachen sprechen.",15,"neg",3,16.1578947368421,14.9603553863509
2358,"implau","Eine zufällig ausgewählte Person in Deutschland liest NICHT täglich die Zeitung.",65,"neg",10,32.8072289156626,16.4037903348402
2358,"implau","Eine zufällig ausgewählte Person in Deutschland geht NICHT mehr als drei Stunden täglich.",15,"neg",9,24.5263157894737,23.6171454463218
2358,"implau","Eine zufällig ausgewählte Person in Deutschland spielt täglich Volleyball.",1,"pos",12,6.10526315789474,6.97404250401409
2358,"implau","Ein zufällig ausgewählter deutscher Haushalt besitzt eine Sauna.",15,"pos",5,10.1578947368421,15.693907090728
2358,"implau","In einem zufällig ausgewählten Jahr wird es in Deutschland im Mai schneien.",5,"pos",1,12.0789473684211,10.6501657871815
2358,"implau","An einem zufällig ausgewählten Tag im Jahr wird die Sonnenscheindauer in ganz Deutschland bei über 7 Stunden liegen.",10,"pos",13,39.5,26.6455716111793
2358,"implau","Ein zufällig ausgewähltes Haus in Deutschland hat NICHT mehr als 5 Stockwerke.",15,"neg",6,19.2894736842105,14.9628511062905
2357,"implau","Eine zufällig ausgewählte Person in Deutschland spielt NICHT professionell Schach.",1,"neg",43,6.28888888888889,15.4237453036517
2357,"implau","Ein zufällig ausgewähltes Gebäude in Deutschland hat NICHT mehr als 20 Stockwerke.",10,"neg",49,13.6,19.9731638136594
2357,"implau","Eine zufällig ausgewählte Person in Deutschland liest täglich die Zeitung.",40,"pos",10,38.1204819277108,22.0002203926663
2357,"implau","Ein zufällig ausgewählter Pendler fährt mit dem Motorrad zur Arbeit.",10,"pos",46,13.4444444444444,16.747531101025
2357,"implau","In einem zufällig ausgewählten Jahr wird es KEINE Erdbeben in Deutschland geben.",5,"neg",26,30.4137931034483,36.7864837805061
2357,"implau","Eine zufällig ausgewählte Person in Deutschland isst täglich mehr als acht Gemüsesorten.",5,"pos",50,7.46666666666667,7.73892170078681
2357,"implau","Eine zufällig ausgewählte Person in Deutschland arbeitet NICHT sonntags.",10,"neg",45,19.9555555555556,20.1877050291368
2357,"implau","In einem zufällig ausgewählten Jahr wird es an Heiligabend in Berlin schneien.",15,"pos",42,32.2,23.3905575354283
2357,"implau","Eine zufällig ausgewählte Person in Deutschland spielt KEIN Banjo.",20,"neg",47,9.97777777777778,19.8454126699448
2357,"implau","Ein zufällig ausgewähltes deutsches 12-jähriges Kind lernt in der Schule das Programmieren von Computern.",60,"pos",44,30.6666666666667,27.8796113185376
2357,"implau","Ein zufällig ausgewähltes Geschäft in Deutschland wird sonntags geöffnet sein.",10,"pos",48,13.3111111111111,11.5990246890579
2357,"implau","In einem zufälligen Jahr wird es in Deutschland KEINE Tornados geben.",20,"neg",41,13.5777777777778,20.7676418857546
2357,"implau","Eine zufällig ausgewählte Person in Deutschland isst täglich NICHT mehr als acht Gemüsesorten.",5,"neg",50,9.68888888888889,15.1669830136838
2357,"implau","Ein zufällig ausgewähltes deutsches 12-jähriges Kind lernt in der Schule KEIN Programmieren von Computern.",90,"neg",44,32,29.861802904836
2357,"implau","In einem zufällig ausgewählten Jahr wird es an Heiligabend in Berlin NICHT schneien.",30,"neg",42,30.2222222222222,18.7578939611723
2357,"implau","Eine zufällig ausgewählte Person in Deutschland arbeitet sonntags.",10,"pos",45,23.5555555555556,21.9333241226839
2357,"implau","In einem zufällig ausgewählten Jahr wird es Erdbeben in Deutschland geben.",90,"pos",26,25.7586206896552,34.3467155998064
2357,"implau","Eine zufällig ausgewählte Person in Deutschland spielt Banjo.",5,"pos",47,6.35555555555556,11.9851338892577
2357,"implau","In einem zufällig ausgewählten Jahr wird es in Deutschland Tornados geben.",5,"pos",41,11.9555555555556,17.6364235133837
2357,"implau","Ein zufällig ausgewähltes Gebäude in Deutschland hat mehr als 20 Stockwerke.",10,"pos",49,10.4444444444444,16.4103010270372
2357,"implau","Ein zufällig ausgewähltes Geschäft in Deutschland wird sonntags NICHT geöffnet sein.",10,"neg",48,11.5555555555556,11.2745803299352
2357,"implau","Eine zufällig ausgewählte Person in Deutschland spielt professionell Schach.",1,"pos",43,6.62222222222222,16.0316290910541
2357,"implau","Eine zufällig ausgewählte Person in Deutschland liest NICHT täglich die Zeitung.",40,"neg",10,32.8072289156626,16.4037903348402
2357,"implau","Ein zufällig ausgewählter Pendler fährt NICHT mit dem Motorrad zur Arbeit.",10,"neg",46,14.2888888888889,17.1816792255618
2356,"implau","Eine zufällig ausgewählte Person in Deutschland arbeitet NICHT sonntags.",15,"neg",45,19.9555555555556,20.1877050291368
2356,"implau","Eine zufällig ausgewählte Person in Deutschland isst täglich mehr als acht Gemüsesorten.",4,"pos",50,7.46666666666667,7.73892170078681
2356,"implau","Ein zufällig ausgewähltes Gebäude in Deutschland hat NICHT mehr als 20 Stockwerke.",2,"neg",49,13.6,19.9731638136594
2356,"implau","Ein zufällig ausgewähltes Geschäft in Deutschland wird sonntags geöffnet sein.",20,"pos",48,13.3111111111111,11.5990246890579
2356,"implau","In einem zufällig ausgewählten Jahr wird es an Heiligabend in Berlin schneien.",15,"pos",42,32.2,23.3905575354283
2356,"implau","In einem zufälligen Jahr wird es in Deutschland KEINE Tornados geben.",30,"neg",41,13.5777777777778,20.7676418857546
2356,"implau","Ein zufällig ausgewählter Pendler fährt mit dem Motorrad zur Arbeit.",5,"pos",46,13.4444444444444,16.747531101025
2356,"implau","Eine zufällig ausgewählte Person in Deutschland spielt NICHT professionell Schach.",1,"neg",43,6.28888888888889,15.4237453036517
2356,"implau","In einem zufällig ausgewählten Jahr wird es KEINE Erdbeben in Deutschland geben.",20,"neg",26,30.4137931034483,36.7864837805061
2356,"implau","Ein zufällig ausgewähltes deutsches 12-jähriges Kind lernt in der Schule das Programmieren von Computern.",15,"pos",44,30.6666666666667,27.8796113185376
2356,"implau","Eine zufällig ausgewählte Person in Deutschland liest täglich die Zeitung.",25,"pos",10,38.1204819277108,22.0002203926663
2356,"implau","Eine zufällig ausgewählte Person in Deutschland spielt KEIN Banjo.",1,"neg",47,9.97777777777778,19.8454126699448
2356,"implau","Eine zufällig ausgewählte Person in Deutschland spielt professionell Schach.",1,"pos",43,6.62222222222222,16.0316290910541
2356,"implau","Eine zufällig ausgewählte Person in Deutschland isst täglich NICHT mehr als acht Gemüsesorten.",5,"neg",50,9.68888888888889,15.1669830136838
2356,"implau","In einem zufällig ausgewählten Jahr wird es an Heiligabend in Berlin NICHT schneien.",20,"neg",42,30.2222222222222,18.7578939611723
2356,"implau","Ein zufällig ausgewähltes Gebäude in Deutschland hat mehr als 20 Stockwerke.",2,"pos",49,10.4444444444444,16.4103010270372
2356,"implau","In einem zufällig ausgewählten Jahr wird es Erdbeben in Deutschland geben.",20,"pos",26,25.7586206896552,34.3467155998064
2356,"implau","Eine zufällig ausgewählte Person in Deutschland arbeitet sonntags.",15,"pos",45,23.5555555555556,21.9333241226839
2356,"implau","In einem zufällig ausgewählten Jahr wird es in Deutschland Tornados geben.",20,"pos",41,11.9555555555556,17.6364235133837
2356,"implau","Ein zufällig ausgewählter Pendler fährt NICHT mit dem Motorrad zur Arbeit.",5,"neg",46,14.2888888888889,17.1816792255618
2356,"implau","Eine zufällig ausgewählte Person in Deutschland liest NICHT täglich die Zeitung.",20,"neg",10,32.8072289156626,16.4037903348402
2356,"implau","Ein zufällig ausgewähltes deutsches 12-jähriges Kind lernt in der Schule KEIN Programmieren von Computern.",30,"neg",44,32,29.861802904836
2356,"implau","Ein zufällig ausgewähltes Geschäft in Deutschland wird sonntags NICHT geöffnet sein.",25,"neg",48,11.5555555555556,11.2745803299352
2356,"implau","Eine zufällig ausgewählte Person in Deutschland spielt Banjo.",1,"pos",47,6.35555555555556,11.9851338892577
2355,"implau","In einem zufällig ausgewählten Jahr wird es in Deutschland KEINE tödlichen Tornados geben.",1,"neg",16,11.0714285714286,18.0492454502686
2355,"implau","In einem zufällig ausgewählten Jahr wird es Erdbeben in Deutschland geben.",5,"pos",26,25.7586206896552,34.3467155998064
2355,"implau","In einem zufällig ausgewählten Supermarkt in Deutschland wird man eine Berühmtheit treffen.",1,"pos",22,6.04761904761905,14.0711647392683
2355,"implau","Eine zufällig ausgewählte Person in Deutschland hat letztes Jahr Geld an eine Wohltätigkeitsorganisation gespendet.",10,"pos",14,32.2142857142857,23.2227135599419
2355,"implau","In einem zufällig ausgewählten Jahr wird der Rhein in Deutschland im Winter NICHT zugefroren sein.",0,"neg",15,22.6190476190476,27.4448025920164
2355,"implau","Eine zufällig ausgewählte Person in Deutschland spielt Harfe.",1,"pos",21,4.26190476190476,6.80050042566641
2355,"implau","Eine zufällig ausgewählte Person in Deutschland wird beim durch eine Stadt laufen eine Bibel mit sich tragen.",0,"pos",25,2.61904761904762,2.88775700748219
2355,"implau","An einem zufällig ausgewählten Tag wird die Sonnenscheindauer für ganz Deutschland NICHT über 12 Stunden liegen.",20,"neg",18,37.0476190476191,28.7952844894254
2355,"implau","Ein zufällig ausgewähltes Gebäude in Deutschland hat mehr als 25 Stockwerke.",1,"pos",23,8.16666666666667,11.0429685534074
2355,"implau","In einem zufällig ausgewählten Jahr wird die Höchsttemperatur in Deutschland NICHT 40°C oder mehr erreichen.",15,"neg",17,39.8809523809524,34.734675428448
2355,"implau","Eine zufällig ausgewählte Person in Deutschland liest im Alltag NICHT regelmäßig gedruckte Zeitungen.",5,"neg",28,27.5952380952381,16.862513662414
2355,"implau","Eine zufällig ausgewählte Person in Deutschland ist in Berlin geboren.",1,"pos",27,8.78571428571429,6.56128970920227
2355,"implau","Ein zufällig ausgewähltes deutsches 10-jähriges Kind lernt in der Schule KEIN Programmieren von Computern.",1,"neg",19,24.6190476190476,27.2897303840969
2355,"implau","Eine zufällig ausgewählte Person in Deutschland hat mehr als vier Geschwister.",2,"pos",24,8.04761904761905,6.90688020692404
2355,"implau","Ein zufällig ausgewählter Haushalt in Deutschland besitzt KEIN Hallenbad.",0,"neg",20,7.61904761904762,20.2423757173066
2355,"implau","Eine zufällig ausgewählte Person in Deutschland ist NICHT in Berlin geboren.",1,"neg",27,9.11904761904762,6.6008217557616
2355,"implau","Ein zufällig ausgewähltes deutsches 10-jähriges Kind lernt in der Schule das Programmieren von Computern.",1,"pos",19,19.0714285714286,22.66553508824
